"MacroTrends Data Download"
"AAL - Historical Price and Volume Data"
"Historical prices are adjusted for both splits and dividends"

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
2005-09-27,20.3155,20.6533,18.4336,18.6266,961200
2005-09-28,18.6294,19.8167,18.5329,19.7877,5747900
2005-09-29,19.6905,19.8643,19.4010,19.5071,1078200
2005-09-30,19.5572,20.3198,19.4800,20.2812,3123300
2005-10-03,20.1761,20.9967,20.1761,20.7554,1057900
2005-10-04,20.6895,21.7124,20.6895,21.3843,1768800
2005-10-05,21.3265,21.5292,20.9888,21.4230,904300
2005-10-06,21.8100,22.1960,21.6170,21.7907,1614200
2005-10-07,21.4711,21.8089,21.0369,21.3746,753400
2005-10-10,21.5002,21.5099,21.3265,21.4327,538700
2005-10-11,21.4803,21.5189,21.0364,21.2101,764600
2005-10-12,21.1324,21.2771,20.8815,20.9973,912900
2005-10-13,20.9489,21.0454,20.6593,20.9586,531300
2005-10-14,21.0854,21.6162,21.0854,21.4907,887800
2005-10-17,21.3744,21.4420,21.0850,21.3069,464000
2005-10-18,21.2959,21.5276,20.6105,20.7457,1815500
2005-10-19,20.6296,20.8516,20.1276,20.6392,1466000
2005-10-20,20.6095,20.7349,20.1268,20.2909,640900
2005-10-21,20.2837,21.6347,20.2741,21.1908,917000
2005-10-24,21.2399,21.5777,21.1820,21.5294,508800
2005-10-25,21.4707,21.7506,20.9400,21.2295,437300
2005-10-26,21.2303,21.6646,21.2207,21.5391,543200
2005-10-27,21.4818,21.7714,21.4239,21.7714,351200
2005-10-28,21.7650,23.0680,21.5912,23.0680,1614900
2005-10-31,23.1663,24.4694,23.1663,23.8227,706400
2005-11-01,23.8428,24.2096,23.8331,24.1517,866800
2005-11-02,24.3509,27.1209,24.3220,26.5901,2870200
2005-11-03,26.6391,27.1217,26.6391,26.8997,906100
2005-11-04,26.8343,27.9927,26.8054,27.7996,912600
2005-11-07,27.9930,28.4080,27.3945,27.9254,486900
2005-11-08,28.0906,28.6698,27.9941,28.4092,1395000
2005-11-09,28.4041,30.2090,28.4041,30.2090,1312300
2005-11-10,30.0677,32.7801,30.0677,31.6604,1948900
2005-11-11,31.9030,32.7718,31.8547,32.1926,1183900
2005-11-14,32.3287,33.2937,32.2804,32.5699,1059200
2005-11-15,32.5703,32.6957,31.6921,32.6957,759200
2005-11-16,32.3476,32.6758,32.2414,32.4345,542600
2005-11-17,32.2336,33.3435,32.0695,33.1215,1011900
2005-11-18,33.1571,33.1571,31.7189,31.9023,529800
2005-11-21,31.6102,31.6102,30.1720,30.8766,636300
2005-11-22,30.8778,31.6018,30.5014,31.3701,421900
2005-11-23,31.0818,32.5104,31.0432,31.8926,671300
2005-11-25,31.8632,32.0466,31.5833,31.7088,138500
2005-11-28,31.9031,32.6754,31.8549,32.2506,630400
2005-11-29,32.1433,32.3363,31.4965,31.7571,428600
2005-11-30,31.7587,32.6275,31.7587,32.4248,690100
2005-12-01,32.8126,33.7197,32.8126,33.0828,371800
2005-12-02,33.1986,33.4399,33.0538,33.0828,428600
2005-12-05,30.9643,31.5049,30.2887,31.2250,1124400
2005-12-06,30.9194,32.5696,30.9194,32.4442,790600
2005-12-07,32.2327,32.9854,32.1362,32.7635,783900
2005-12-08,32.7627,32.7917,32.3574,32.4829,383700
2005-12-09,32.2422,32.8791,32.1843,32.6957,409700
2005-12-12,32.6182,32.7244,32.5314,32.5796,421500
2005-12-13,32.5881,32.6267,31.9028,32.0958,226700
2005-12-14,32.2413,32.5212,32.0965,32.3764,158400
2005-12-15,32.4635,32.6951,32.1836,32.4538,313900
2005-12-16,32.5059,34.2624,32.5059,33.9246,1646900
2005-12-19,33.9538,34.2144,33.6739,34.0214,377400
2005-12-20,34.0215,34.2242,32.8344,34.0891,564500
2005-12-21,34.1499,35.7135,34.1016,35.2406,701200
2005-12-22,35.3282,35.7626,35.0869,35.5502,247800
2005-12-23,35.4463,36.6719,35.4463,36.4114,493000
2005-12-27,36.6714,37.4533,35.9088,36.1598,476400
2005-12-28,36.6810,36.8258,35.0883,36.1501,327800
2005-12-29,36.1500,36.6326,35.8990,36.0824,189800
2005-12-30,36.2459,36.2749,35.6378,35.8502,172800
2006-01-03,35.9088,36.9513,35.5709,36.1501,1013200
2006-01-04,36.3861,39.1850,36.3861,37.8338,1928400
2006-01-05,37.8157,38.3273,37.5551,38.3273,317900
2006-01-06,38.3255,38.3255,36.8102,37.6403,349200
2006-01-09,37.4463,37.5235,37.1567,37.2629,220800
2006-01-10,37.2608,37.3573,36.0931,36.4791,191300
2006-01-11,36.4813,36.4813,33.4412,33.5859,974300
2006-01-12,31.8492,34.1172,31.8106,33.7698,2008900
2006-01-13,33.7770,34.1824,32.1461,32.8602,734200
2006-01-17,32.3769,32.3769,28.5843,28.9511,2351200
2006-01-18,28.0850,30.0731,27.8726,29.9187,1773700
2006-01-19,29.7241,30.1487,28.3151,29.3284,857200
2006-01-20,29.2293,29.2293,27.6076,28.2253,788700
2006-01-23,28.4671,29.0077,28.1389,28.3995,530800
2006-01-24,28.8571,30.3723,28.7123,29.9380,648900
2006-01-25,30.0634,30.4109,29.6774,29.9187,836300
2006-01-26,29.9650,30.1580,28.9517,29.1930,313700
2006-01-27,29.1512,29.1512,27.3172,27.8867,518600
2006-01-30,27.7325,28.5530,27.7325,27.9931,917300
2006-01-31,28.1580,29.3550,28.0036,28.3221,490600
2006-02-01,28.0905,28.5925,27.3665,28.3608,816800
2006-02-02,28.3528,29.1441,27.9861,28.9607,767200
2006-02-03,28.9694,28.9694,28.1874,28.5253,397600
2006-02-06,28.1868,28.6695,27.6655,28.2544,550900
2006-02-07,28.3310,28.4275,27.6263,27.9931,489800
2006-02-08,28.0825,29.6845,27.9957,28.9414,869700
2006-02-09,28.9037,29.4152,28.5177,29.2897,443400
2006-02-10,29.4336,29.4336,28.7002,28.9511,403700
2006-02-13,29.9674,30.9807,29.4848,30.0832,826000
2006-02-14,30.4056,31.7569,30.3187,31.6604,668600
2006-02-15,31.4119,33.0042,31.2189,32.5699,807800
2006-02-16,32.4919,32.7236,32.0478,32.2216,244400
2006-02-17,31.6612,32.2307,31.2075,31.9991,316000
2006-02-21,31.3701,32.4801,30.2118,31.3701,772700
2006-02-22,32.3574,33.1004,32.1354,32.4635,637200
2006-02-23,33.0065,33.7979,32.8810,33.4408,926300
2006-02-24,32.7915,32.8011,32.0289,32.3571,654000
2006-02-27,32.7235,32.8876,31.9513,32.1926,538500
2006-02-28,32.1437,32.2885,31.4680,31.9410,408200
2006-03-01,31.9403,32.8766,31.4673,31.6604,1149500
2006-03-02,31.6606,32.0467,31.4676,31.7571,388600
2006-03-03,31.5133,31.5327,30.2297,30.7605,895800
2006-03-06,30.7893,30.8858,30.2874,30.7024,681300
2006-03-07,30.9838,31.6595,30.8873,31.2830,816900
2006-03-08,31.2854,32.7141,30.9862,32.2990,691900
2006-03-09,32.2397,32.2493,31.4675,31.7088,275900
2006-03-10,31.8062,32.3661,31.7869,32.1055,1123800
2006-03-13,32.0953,32.5297,31.6417,31.9023,498300
2006-03-14,31.9435,33.3429,31.9435,32.9086,538900
2006-03-15,33.0847,34.2622,33.0075,33.8472,1084100
2006-03-16,33.9729,34.1177,33.5869,33.9440,595300
2006-03-17,33.9253,34.1955,33.6357,34.1955,426900
2006-03-20,34.2184,36.1296,34.1991,35.6663,990300
2006-03-21,36.6316,37.7127,35.3575,35.6953,1532000
2006-03-22,35.7789,38.5972,35.7789,38.2208,2143500
2006-03-23,38.2293,38.5092,37.1773,37.7467,2010800
2006-03-24,37.8325,38.1221,37.2149,37.3596,848400
2006-03-27,37.7372,38.3838,37.7082,37.8047,1208300
2006-03-28,37.8204,37.8397,36.1311,36.2662,1310200
2006-03-29,36.2569,36.6236,35.4270,36.3920,838400
2006-03-30,36.6329,36.8935,35.9089,36.1888,647600
2006-03-31,36.3879,38.6272,36.2914,38.6079,2145500
2006-04-03,38.6069,38.6069,37.8734,38.2208,1034600
2006-04-04,38.6066,39.1857,37.9310,38.1047,891800
2006-04-05,38.1240,38.3460,37.6125,38.1047,467300
2006-04-06,38.2221,38.9267,37.7395,38.7530,1680000
2006-04-07,38.8966,39.3309,38.0762,38.2692,1383600
2006-04-10,38.2648,38.2648,36.0451,36.5952,1275800
2006-04-11,36.6329,36.9707,35.7159,36.1985,1184400
2006-04-12,36.1985,36.6522,35.4842,36.1985,1097200
2006-04-13,36.1338,37.7648,36.0758,37.2822,1330900
2006-04-17,37.0658,37.2589,35.2608,35.6179,2194600
2006-04-18,35.8113,36.2940,35.5604,35.7631,1791500
2006-04-19,35.9982,38.0731,35.9017,37.0984,2086800
2006-04-20,37.2999,38.2553,36.5761,36.6726,1155400
2006-04-21,36.9325,36.9325,34.9252,36.4114,1826900
2006-04-24,37.8792,40.8227,37.6765,40.4367,3134300
2006-04-25,40.5352,42.3690,39.5701,41.2398,2257700
2006-04-26,40.9219,41.7519,40.1209,41.4914,1115700
2006-04-27,41.4945,43.1450,41.0795,42.7589,1366700
2006-04-28,42.7564,42.8336,41.3086,41.7526,1167500
2006-05-01,41.6861,42.4679,41.6861,42.1590,996100
2006-05-02,43.5337,45.2712,43.4372,43.8233,1990600
2006-05-03,44.5916,46.6957,44.1766,46.1359,2106000
2006-05-04,46.7156,47.4878,46.0883,46.3778,2102800
2006-05-05,46.3791,47.1416,46.2729,46.9003,654300
2006-05-08,47.3894,48.0650,44.8607,45.6521,1375200
2006-05-09,46.5699,50.3148,46.3769,49.8322,3223200
2006-05-10,49.9249,50.3592,47.6279,48.3518,1688700
2006-05-11,47.5387,48.1564,46.3321,47.4132,1129900
2006-05-12,47.0534,48.2309,46.1364,46.3488,648500
2006-05-15,47.1445,48.2061,47.0384,48.0131,1214000
2006-05-16,47.7769,47.8734,45.8754,46.1843,755300
2006-05-17,45.8435,45.8917,44.1931,45.0038,1055800
2006-05-18,45.1203,45.8828,45.0238,45.2651,848500
2006-05-19,45.7489,46.7912,45.2180,45.7489,1612000
2006-05-22,45.7479,45.8444,44.1650,45.3618,1437800
2006-05-23,45.4252,45.6086,43.5236,43.6201,1062500
2006-05-24,43.7230,43.7809,41.2714,42.2945,1736000
2006-05-25,42.7097,43.2213,41.8893,42.3719,656800
2006-05-26,42.8027,45.0707,42.8027,44.7522,1798300
2006-05-30,44.4006,44.5164,42.3253,43.0589,1009700
2006-05-31,43.4308,45.6506,43.4308,45.0715,1833800
2006-06-01,44.0860,45.2152,43.9605,44.6361,2097300
2006-06-02,44.6447,45.1755,43.6700,44.2491,1219200
2006-06-05,43.8696,44.9700,42.5666,43.0299,1258000
2006-06-06,43.4491,44.6748,42.9955,44.6651,1433400
2006-06-07,44.8790,45.9696,44.4350,45.2554,1748100
2006-06-08,45.3623,45.6518,44.0111,45.5360,2039800
2006-06-09,45.5375,47.3907,45.5375,46.1553,832800
2006-06-12,45.9440,45.9440,41.9866,42.7106,2493500
2006-06-13,42.6071,42.9642,39.5672,40.0980,4141900
2006-06-14,40.3416,42.6289,39.8494,41.0076,2547400
2006-06-15,41.4103,44.3641,41.4103,43.9007,1525900
2006-06-16,43.9097,46.0429,43.5333,43.6298,1732000
2006-06-19,43.9611,45.1192,43.9611,44.8490,1206900
2006-06-20,45.0252,46.0386,44.9769,45.8166,982700
2006-06-21,45.8008,47.4900,45.3664,47.2390,1705900
2006-06-22,46.4684,47.8292,46.3236,47.8002,1293800
2006-06-23,47.6776,49.0963,47.3687,48.9033,1683200
2006-06-26,48.8621,48.8621,47.4917,47.9067,762000
2006-06-27,47.7773,47.7773,45.2099,46.3681,1111100
2006-06-28,46.6655,47.1288,45.1309,45.6521,779000
2006-06-29,46.1367,46.9088,45.2969,46.4359,1349100
2006-06-30,46.7121,49.1250,45.9690,48.7775,2847100
2006-07-03,48.8681,50.4221,48.5882,50.2870,994500
2006-07-05,50.0878,52.1145,49.7018,51.6320,2451400
2006-07-06,51.6372,53.7123,51.3573,53.7027,3365900
2006-07-07,53.0829,54.1446,52.2239,52.8996,1315500
2006-07-10,53.0855,54.4464,52.8924,53.9059,1408600
2006-07-11,52.1144,52.1240,49.7982,51.5836,3545700
2006-07-12,51.4463,51.4463,50.0757,50.7224,957900
2006-07-13,49.2264,49.2746,46.5430,46.8326,2740000
2006-07-14,46.8100,46.8100,43.8374,45.5553,2253700
2006-07-17,45.6045,47.1005,44.7455,45.9134,1525800
2006-07-18,45.9163,47.3931,45.1345,47.1035,1231100
2006-07-19,48.2098,50.2173,47.9782,49.4645,1285900
2006-07-20,49.4136,49.9251,47.9660,48.4485,963600
2006-07-21,48.4548,48.4548,46.4954,47.0745,1389600
2006-07-24,48.1586,49.3843,47.9270,48.3034,1379400
2006-07-25,48.2573,49.7340,47.5431,49.1646,855400
2006-07-26,49.1650,49.6090,48.0068,49.3484,803500
2006-07-27,49.3505,49.6979,45.8468,46.3198,2957800
2006-07-28,46.3299,46.9284,45.4130,46.5326,1970300
2006-07-31,46.1306,46.1499,43.1871,44.0942,3129300
2006-08-01,44.0118,44.3593,41.8788,42.0235,2086000
2006-08-02,41.6480,42.8641,41.2522,42.3525,1472000
2006-08-03,42.2723,45.3125,42.1083,44.9361,1530300
2006-08-04,45.1253,45.3956,42.5288,43.3879,1527600
2006-08-07,41.5784,42.5725,41.3950,41.5688,1300700
2006-08-08,41.5659,41.6721,39.8577,40.4850,1378800
2006-08-09,40.4437,40.4437,38.1657,39.3626,3096000
2006-08-10,38.3678,39.9508,38.0203,39.1110,3345100
2006-08-11,38.8040,38.8040,35.5221,35.8985,4283800
2006-08-14,37.2038,37.8697,36.4317,36.8081,2206200
2006-08-15,38.3197,39.1981,37.6441,39.1884,2117300
2006-08-16,39.2330,41.7809,39.2040,41.5010,2438100
2006-08-17,41.9059,42.7262,40.5740,41.2978,1854800
2006-08-18,41.2478,41.2575,39.9546,40.6302,992900
2006-08-21,40.2975,40.2975,38.3478,38.8304,1153900
2006-08-22,38.4280,40.4744,38.4087,40.0593,1713900
2006-08-23,40.4439,40.4826,38.9382,39.4690,834000
2006-08-24,39.5253,39.5833,38.2223,38.8207,1106800
2006-08-25,38.8093,39.4945,38.1047,38.1047,684000
2006-08-28,38.6993,40.6777,38.6993,40.3496,870700
2006-08-29,41.0167,41.7019,40.0420,40.8237,1108600
2006-08-30,40.9713,42.2260,40.2378,41.9365,880700
2006-08-31,41.8369,41.8755,40.6306,40.7753,1176300
2006-09-01,40.9188,41.0153,40.0503,40.2915,1163700
2006-09-05,41.2400,41.8769,40.8056,41.3075,1676900
2006-09-06,40.5397,41.1767,38.9856,39.1497,2719400
2006-09-07,38.6197,39.8360,37.4518,39.5174,2490700
2006-09-08,39.6724,39.9040,38.0894,39.7303,2217700
2006-09-11,39.5549,39.5549,38.6573,39.0626,1081900
2006-09-12,39.0628,43.0492,39.0628,43.0492,2786700
2006-09-13,43.4360,45.0190,42.8183,43.3395,2594400
2006-09-14,43.3339,45.1483,43.0926,44.9070,1942200
2006-09-15,45.1379,45.7845,44.0087,44.6168,1712000
2006-09-18,44.6234,44.8840,43.2141,43.3782,877800
2006-09-19,43.0927,45.2449,42.6584,44.9264,1835100
2006-09-20,45.7487,45.8259,44.9186,45.6715,1700000
2006-09-21,45.5523,45.6488,43.9116,44.3749,1407100
2006-09-22,44.4426,45.3594,43.8635,44.4329,865500
2006-09-25,45.1222,46.1163,44.8037,46.0101,1321200
2006-09-26,46.1364,46.6093,45.3353,46.3294,915900
2006-09-27,45.6082,45.8302,42.8668,43.4653,2700900
2006-09-28,43.8011,43.8011,42.0348,42.6525,2115700
2006-09-29,43.0100,43.3671,42.5563,42.7880,1485100
2006-10-02,43.4294,44.9253,43.2846,44.5006,1710900
2006-10-03,44.9774,46.3576,44.3210,46.0005,2274000
2006-10-04,46.0000,46.8686,45.3243,45.8069,2173100
2006-10-05,45.6155,46.5420,44.2352,46.4359,1391600
2006-10-06,46.2323,47.0141,45.5470,46.0875,1195700
2006-10-09,45.3812,45.6514,44.8793,45.3909,907300
2006-10-10,46.2819,46.6679,46.0309,46.6004,1317800
2006-10-11,45.5078,45.9808,44.0987,45.8553,2048100
2006-10-12,46.0485,46.5504,45.4114,45.9037,1457000
2006-10-13,45.7451,45.7451,43.9887,44.3168,2120400
2006-10-16,44.1604,44.7878,43.4461,43.5040,1875800
2006-10-17,43.2910,43.6771,42.5478,43.2524,1495300
2006-10-18,44.2118,44.8777,42.2816,44.7716,2449500
2006-10-19,44.2825,46.0585,44.1667,46.0392,1914700
2006-10-20,46.0443,48.4667,46.0346,48.0034,3498500
2006-10-23,48.1591,49.6550,47.9468,48.4969,2711100
2006-10-24,48.3047,49.0768,47.5905,48.8259,1410300
2006-10-25,48.5507,48.8885,46.2438,46.8229,2598900
2006-10-26,48.1282,49.0355,47.0374,47.7131,2092200
2006-10-27,47.2496,48.7265,47.1628,47.6454,1214000
2006-10-30,47.6790,49.6962,47.6790,49.4935,1530500
2006-10-31,49.4996,49.8470,47.4343,48.1195,1881000
2006-11-01,48.2128,48.3769,46.5044,46.8229,993500
2006-11-02,46.8205,46.8301,45.3630,45.8456,1344500
2006-11-03,46.3087,46.5307,45.3629,45.7682,529500
2006-11-06,46.4215,48.7184,46.4215,48.3227,1280400
2006-11-07,48.4109,49.4629,48.1890,48.8452,934800
2006-11-08,48.4661,48.4758,47.1150,47.8002,1098100
2006-11-09,47.5864,47.6733,47.0169,47.2100,850700
2006-11-10,47.8190,48.4561,47.2978,47.5873,827700
2006-11-13,47.9306,50.0733,47.7375,49.7354,1669100
2006-11-14,49.4155,49.6181,47.6299,49.1549,1327300
2006-11-15,51.6369,57.5728,51.4922,57.4280,13781800
2006-11-16,57.4403,60.3939,56.0793,58.5020,7005800
2006-11-17,58.4992,58.4992,56.5592,57.3796,4009400
2006-11-20,57.5736,58.4809,57.5640,57.7667,2628400
2006-11-21,57.7209,59.2073,56.9487,58.7730,3351400
2006-11-22,59.2606,60.9014,58.6912,60.7566,2583800
2006-11-24,59.8879,61.0654,59.8397,60.7566,664600
2006-11-27,60.5157,60.6122,56.7322,57.0990,1693400
2006-11-28,56.5561,56.5561,55.0119,56.1507,2274000
2006-11-29,57.3346,57.9330,54.5354,54.7864,2066200
2006-11-30,55.0663,55.8385,54.0528,54.7864,2564000
2006-12-01,55.5087,56.4546,53.3756,54.1478,2118500
2006-12-04,54.6451,56.1797,53.9985,56.1411,1303300
2006-12-05,55.9758,56.3039,54.8273,55.6669,1397200
2006-12-06,56.9859,58.6944,56.1752,58.2118,2495300
2006-12-07,57.2724,58.4305,56.7512,56.9539,1140500
2006-12-08,56.9544,57.8907,56.0472,57.1861,1070200
2006-12-11,58.6009,60.5118,57.9350,59.4116,2009400
2006-12-12,58.9239,58.9818,56.5592,57.3893,1940000
2006-12-13,59.1936,60.2746,56.5877,57.1861,3147200
2006-12-14,56.6501,56.9493,54.4976,55.0960,4266000
2006-12-15,55.6062,56.3687,54.4190,54.5348,2287800
2006-12-18,54.6489,55.4018,53.3266,53.8575,2037100
2006-12-19,52.6554,56.0622,52.1149,55.4928,2956300
2006-12-20,55.1122,55.1122,53.7706,53.8575,1452100
2006-12-21,53.9539,54.8129,52.6895,53.8188,1310800
2006-12-22,52.1191,53.7598,52.1191,53.4124,1057700
2006-12-26,54.0023,54.2339,52.8827,53.8672,1741600
2006-12-27,53.9859,55.3083,53.5709,55.0573,1046900
2006-12-28,55.0542,55.0542,52.8633,53.8188,1951400
2006-12-29,53.8140,54.1228,51.9706,51.9706,1593800
2007-01-03,52.0151,54.9397,52.0151,54.3413,2955600
2007-01-04,54.3379,57.0886,51.7802,56.7894,2614500
2007-01-05,56.7783,57.0872,55.8808,56.2572,1656300
2007-01-08,55.3008,58.3699,55.0499,55.9088,2163200
2007-01-09,57.3661,58.0996,55.5517,55.8798,2098600
2007-01-10,57.9381,57.9478,55.3419,56.8765,3892200
2007-01-11,57.1231,59.0729,56.8336,59.0729,2561300
2007-01-12,59.0720,60.3268,58.4929,58.6956,1759800
2007-01-16,58.6888,59.9338,58.6888,59.7987,1722600
2007-01-17,58.8350,59.7326,56.3546,56.6055,2097900
2007-01-18,56.6035,57.5686,55.3971,55.8121,3170100
2007-01-19,55.7167,56.2958,54.8674,56.2572,2088000
2007-01-22,56.2735,56.3314,54.2369,55.0477,2374500
2007-01-23,53.4751,53.6681,51.0426,51.4191,3485200
2007-01-24,51.3517,52.2977,50.2417,51.4965,3578000
2007-01-25,51.9224,52.2023,50.4265,51.9803,2751700
2007-01-26,51.3005,51.5418,49.7272,50.3160,3327000
2007-01-29,50.4086,53.9506,50.3314,52.5319,4226300
2007-01-30,53.3878,53.3878,50.2411,51.2546,3339000
2007-01-31,51.2519,54.2923,49.9489,54.0317,5100600
2007-02-01,54.5289,56.0151,53.5638,55.9669,2600900
2007-02-02,55.0114,56.7100,54.6833,55.9572,2171700
2007-02-05,55.4854,56.6242,55.0318,56.3733,1513100
2007-02-06,55.6299,56.6529,55.3211,56.2765,1443600
2007-02-07,56.3628,56.3918,55.6969,56.0540,1395600
2007-02-08,55.9798,57.4468,55.6130,57.2441,1984400
2007-02-09,57.2895,57.7624,55.1373,56.1120,1282600
2007-02-12,56.4131,57.3782,56.2104,56.8281,1058900
2007-02-13,56.8481,57.7360,56.8481,57.1087,1014900
2007-02-14,55.5900,56.1498,55.4838,55.7734,3163600
2007-02-15,55.5987,56.0330,55.3477,55.3960,1329700
2007-02-16,55.7129,55.8673,54.1878,54.7283,1931100
2007-02-20,54.9785,55.4322,53.5886,54.4187,1783800
2007-02-21,54.4075,54.6681,53.5967,53.7898,1102500
2007-02-22,53.7677,53.7677,52.2428,52.7157,1586400
2007-02-23,52.7148,53.0815,51.8076,52.3577,1249800
2007-02-26,52.4907,52.8671,51.4193,51.4868,1212300
2007-02-27,51.1839,51.5506,48.8578,49.9870,2462800
2007-02-28,49.9593,50.7218,48.8396,50.4708,1359700
2007-03-01,49.2252,50.7406,48.6654,50.2676,2447000
2007-03-02,50.0904,51.2389,48.8550,48.8839,1700200
2007-03-05,48.7571,49.6257,48.1008,48.3421,1223800
2007-03-06,48.5934,49.3075,48.3231,48.4775,1602500
2007-03-07,48.3404,48.6299,47.3172,47.6357,2277400
2007-03-08,48.1472,49.1607,47.4040,47.5970,2440400
2007-03-09,48.0208,48.1656,46.9880,47.2293,1486300
2007-03-12,47.4815,49.2187,47.4236,47.7228,1659300
2007-03-13,47.3511,47.4670,45.3436,45.7876,1991700
2007-03-14,46.0825,46.1404,42.4731,44.1813,4670600
2007-03-15,44.3473,45.3124,44.2411,44.9167,2551700
2007-03-16,44.5979,45.3410,44.2601,44.7716,1178200
2007-03-19,44.6883,46.3484,44.6883,46.1940,1838700
2007-03-20,46.2149,47.6820,46.1859,46.8423,1874500
2007-03-21,47.2980,48.0027,46.4582,47.6938,2076900
2007-03-22,48.7132,48.7132,46.0879,46.2327,1676900
2007-03-23,46.2319,46.6566,45.6238,45.9230,1186200
2007-03-26,45.3611,45.9209,44.7724,45.0909,1828900
2007-03-27,45.2356,45.2356,44.2512,45.0812,1398400
2007-03-28,44.4338,44.9743,43.7004,44.7909,1364500
2007-03-29,45.0203,45.3484,43.0612,43.9394,1884200
2007-03-30,44.4702,44.8853,43.0127,43.9007,1496000
2007-04-02,43.6874,43.8997,42.4036,43.4846,2087100
2007-04-03,44.7076,46.3388,44.6786,46.2036,3093800
2007-04-04,46.4222,46.6152,44.6271,44.8683,2637300
2007-04-05,44.7829,45.6322,44.4258,45.4102,1304100
2007-04-09,44.6882,46.3000,44.3600,46.1456,2319100
2007-04-10,45.5036,45.6388,44.1525,44.2394,2227100
2007-04-11,44.1602,44.2181,43.1950,43.4459,2660800
2007-04-12,43.3376,43.4534,42.4014,42.5848,2458800
2007-04-13,42.5874,43.6588,42.4812,43.6588,1447400
2007-04-16,43.9004,44.4506,43.7266,43.7653,1125900
2007-04-17,43.7378,44.8380,43.4290,44.3458,1539100
2007-04-18,44.1071,45.9698,44.0685,45.3425,2366800
2007-04-19,45.3195,45.3485,43.5820,43.8427,2326900
2007-04-20,44.0258,44.3154,43.0702,43.7362,3107100
2007-04-23,43.9144,44.0592,41.5402,41.7042,3400000
2007-04-24,41.8865,42.3015,40.2555,41.2785,4030700
2007-04-25,40.9693,41.6932,39.8595,41.1624,3084500
2007-04-26,42.5634,42.7660,37.8244,37.9596,6626800
2007-04-27,37.4623,37.4912,35.8213,35.8889,5332000
2007-04-30,36.6798,36.9501,35.4057,35.6566,3542700
2007-05-01,35.4253,36.1106,34.3731,35.7728,4325100
2007-05-02,34.6220,36.0505,34.1684,34.9213,7141500
2007-05-03,35.1803,35.7111,34.1862,34.3117,3444300
2007-05-04,34.4675,35.5003,34.3614,34.8922,3860600
2007-05-07,35.2467,35.4108,33.6350,33.8859,3268600
2007-05-08,33.8938,34.2605,32.9190,33.1989,3436900
2007-05-09,33.0540,33.9612,32.9575,33.1408,4238200
2007-05-10,32.6268,33.9782,31.9511,32.1248,4383900
2007-05-11,31.9609,32.5787,31.6520,32.2023,2263700
2007-05-14,31.6717,32.9652,31.4401,32.3667,2828400
2007-05-15,32.0456,33.0109,31.1287,31.3217,4458600
2007-05-16,31.7284,32.3172,31.3616,31.8346,3223100
2007-05-17,30.9858,32.4048,30.9858,32.1152,5053600
2007-05-18,32.0384,32.3570,31.6233,32.3184,2795000
2007-05-21,32.3269,32.7902,31.6319,31.8636,3057200
2007-05-22,32.1961,33.5762,32.0031,33.5569,3764100
2007-05-23,33.7600,34.3198,32.8914,33.7311,3260100
2007-05-24,33.5868,34.1755,33.2490,33.9053,2485400
2007-05-25,33.8741,33.8741,32.9765,33.0538,1036200
2007-05-29,33.6265,34.4855,33.3949,34.3600,1867100
2007-05-30,34.1382,34.5918,33.8293,34.4181,1440300
2007-05-31,34.4567,35.2674,34.1864,34.4084,1465700
2007-06-01,34.4750,34.7066,33.7415,34.0214,1488900
2007-06-04,34.0180,34.0180,32.5126,32.7635,2544700
2007-06-05,33.1100,33.2838,32.2123,32.3667,2120800
2007-06-06,32.2391,32.2391,31.3125,31.4959,2889000
2007-06-07,33.1978,33.1978,28.9998,29.1446,5298300
2007-06-08,29.4938,30.1211,29.1656,29.8122,4139900
2007-06-11,29.5392,29.6647,28.3808,28.6317,3730900
2007-06-12,28.6693,28.6693,27.8295,28.1770,2792500
2007-06-13,28.2531,28.4847,27.2878,27.7222,3493800
2007-06-14,27.7224,28.0409,27.2204,27.7996,2898000
2007-06-15,27.8160,27.9511,26.5323,26.6481,3492000
2007-06-18,26.9272,27.2457,25.8463,26.3385,3311700
2007-06-19,26.9316,28.2348,26.9316,28.1286,3902500
2007-06-20,28.1011,29.1144,28.1011,28.6705,3515000
2007-06-21,28.4769,28.8244,28.0039,28.4769,1951100
2007-06-22,28.3607,28.8048,28.0615,28.3221,2796100
2007-06-25,28.7466,28.9107,28.1095,28.2253,1980100
2007-06-26,28.3388,28.5512,27.1806,27.2771,2452600
2007-06-27,27.0491,28.7282,26.6052,28.6317,3700700
2007-06-28,30.1117,31.1637,29.8029,29.9187,3706400
2007-06-29,29.8686,29.8686,28.9518,29.2123,2174100
2007-07-02,29.6091,29.9179,29.3196,29.6284,1282900
2007-07-03,29.9520,31.8150,29.8748,31.7184,2898700
2007-07-05,31.8463,32.7824,31.1226,32.6377,4301400
2007-07-06,32.3791,33.4890,32.2440,33.4118,3436500
2007-07-09,33.4148,34.7178,33.3955,34.6116,4851800
